1234567890,,100
Plane 1,Plane 2,Plane 3,Plane 4,Plane 5,Plane 6,Plane 7,Plane 8,Plane 9,Plane 10,Plane 11,Plane 12,Plane 13,Plane 14,outlet,inlet
 -2.38520898e+003, -1.11992749e+003, -4.46301361e+002, -2.81377197e+002, -3.62873291e+002, -5.24758179e+002, -7.37397034e+002, -9.51973083e+002, -1.09542102e+003, -1.12679272e+003, -1.04456372e+003, -8.40528015e+002, -5.43665161e+002, -1.89949524e+002, -5.70320524e-004, -2.91502466e+003
 -1.28127258e+003, -8.86995911e+002, -6.26142944e+002, -5.56662109e+002, -5.93022522e+002, -6.90596069e+002, -8.43925598e+002, -1.03753687e+003, -1.21899023e+003, -1.30783008e+003, -1.29870532e+003, -1.11837903e+003, -7.61561890e+002, -2.70989594e+002, -7.59764167e-004, -1.40128479e+003
 5.97290039e+001, -5.01645752e+002, -7.79449341e+002, -8.75093201e+002, -9.02383606e+002, -9.37945557e+002, -9.97073242e+002, -1.08617725e+003, -1.18583215e+003, -1.24189148e+003, -1.22629700e+003, -1.06319592e+003, -7.29358276e+002, -2.59706909e+002, -1.83263700e-003, 3.13827576e+002
 6.63537476e+002, -3.48977264e+002, -9.21484131e+002, -1.13875134e+003, -1.19378882e+003, -1.19700586e+003, -1.16678723e+003, -1.11931970e+003, -1.06086206e+003, -1.00582300e+003, -8.97687683e+002, -7.25455994e+002, -4.76472961e+002, -1.65315125e+002, -3.31499707e-003, 1.06674634e+003
 1.59130310e+002, -6.19359497e+002, -1.09075525e+003, -1.30078284e+003, -1.37455835e+003, -1.36370776e+003, -1.26725720e+003, -1.09815979e+003, -8.79575623e+002, -6.98244629e+002, -4.74188141e+002, -2.86122681e+002, -1.44772522e+002, -4.23987961e+001, -5.06862905e-003, 4.70193573e+002
 -1.08206470e+003, -1.21425671e+003, -1.29947583e+003, -1.37801941e+003, -1.40525427e+003, -1.35978149e+003, -1.21429236e+003, -9.70532532e+002, -6.59042297e+002, -4.08012329e+002, -1.26775223e+002, 5.11988335e+001, 1.02453278e+002, 4.67720451e+001, -5.70858596e-003, -1.02243317e+003
 -2.30458130e+003, -1.80786450e+003, -1.50575256e+003, -1.43212891e+003, -1.31999072e+003, -1.18695850e+003, -9.92593933e+002, -7.31577454e+002, -4.28708130e+002, -1.99335632e+002, 4.07990341e+001, 1.69978821e+002, 1.71666809e+002, 6.93535461e+001, -5.17782615e-003, -2.49538037e+003
 3.25215479e+003, -8.17030884e+002, -1.36675378e+003, -1.44784888e+003, -1.18046594e+003, -9.29078674e+002, -6.84299316e+002, -4.50748291e+002, -2.37689392e+002, -1.00406540e+002, 2.68618603e+001, 8.61355515e+001, 8.16312637e+001, 3.24285393e+001, -4.44617495e-003, 1.29398125e+004
 7.95237109e+003, 1.95666785e+003, -5.92296021e+002, -1.19604431e+003, -9.58821045e+002, -6.73282532e+002, -4.20398041e+002, -2.41588211e+002, -1.40204773e+002, -1.06048508e+002, -9.42296982e+001, -9.02350540e+001, -6.96980209e+001, -2.71296024e+001, -4.22611693e-003, 1.00577695e+004
 4.91730664e+003, 3.05806030e+003, 2.23383423e+002, -4.19448700e+002, -4.93759979e+002, -3.90845947e+002, -2.53315613e+002, -1.65942276e+002, -1.53244186e+002, -1.80941452e+002, -2.25814728e+002, -2.34948288e+002, -1.80459961e+002, -6.83223724e+001, -4.61500464e-003, 5.09947412e+003
 -1.51975195e+003, 8.85674622e+002, 6.93759644e+002, 7.47563599e+002, 3.10982880e+002, 5.18163414e+001, -7.95552750e+001, -1.51268814e+002, -2.16414841e+002, -2.63439514e+002, -3.00783173e+002, -2.82950928e+002, -2.03207153e+002, -7.41273270e+001, -5.74817974e-003, -1.53337256e+003
 -6.20560010e+003, -1.59184082e+003, 1.10674243e+003, 1.78871606e+003, 1.27406665e+003, 7.23074402e+002, 2.72742859e+002, -2.86883106e+001, -1.99315109e+002, -2.63602112e+002, -2.75476654e+002, -2.32219070e+002, -1.52129471e+002, -5.21765289e+001, -7.12210545e-003, -7.44851172e+003
 -7.02702246e+003, -1.68014319e+003, 1.52641162e+003, 2.24281787e+003, 1.99383374e+003, 1.46448450e+003, 8.66965820e+002, 3.73863434e+002, 6.16790695e+001, -6.56405716e+001, -1.17797279e+002, -1.02437973e+002, -6.24022980e+001, -1.98621922e+001, -1.12439031e-002, -9.90492676e+003
 -4.10335938e+003, 6.14745331e+000, 1.70687390e+003, 2.09636084e+003, 2.19046338e+003, 1.97616602e+003, 1.54227197e+003, 1.04196057e+003, 6.24082336e+002, 3.94051147e+002, 2.15569626e+002, 1.17246750e+002, 6.15995560e+001, 1.96707573e+001, -1.06176734e-002, -7.47877734e+003
 3.28830109e+002, 1.65805078e+003, 1.65549585e+003, 1.64199036e+003, 1.92545508e+003, 2.07086963e+003, 2.00620630e+003, 1.74096143e+003, 1.36668945e+003, 1.06729028e+003, 7.28326599e+002, 4.57533813e+002, 2.48315262e+002, 7.80302048e+001, -7.50116771e-003, -1.88154187e+003
 3.26841992e+003, 2.33306616e+003, 1.48077209e+003, 1.20626831e+003, 1.49211755e+003, 1.82759705e+003, 2.09082642e+003, 2.16125122e+003, 2.00139319e+003, 1.74713708e+003, 1.33678235e+003, 9.11738403e+002, 5.20032104e+002, 1.68413712e+002, -4.50080261e-003, 2.47151855e+003
 4.09377051e+003, 2.15095068e+003, 1.24223315e+003, 9.44650452e+002, 1.15065552e+003, 1.47569775e+003, 1.85715784e+003, 2.15928320e+003, 2.25854077e+003, 2.15763477e+003, 1.83349609e+003, 1.36457129e+003, 8.30477295e+002, 2.78001923e+002, -1.35009619e-003, 5.41256348e+003
 3.09052466e+003, 1.58680603e+003, 1.04161658e+003, 8.62094910e+002, 9.89647400e+002, 1.19669885e+003, 1.49507471e+003, 1.82163892e+003, 2.06309229e+003, 2.11953271e+003, 1.97903906e+003, 1.60072498e+003, 1.03686682e+003, 3.58898834e+002, 1.41351586e-004, 4.13223389e+003
 9.44881104e+002, 8.98442627e+002, 8.99357178e+002, 8.83891174e+002, 9.55975769e+002, 1.03372644e+003, 1.15622510e+003, 1.33853503e+003, 1.54119556e+003, 1.65144507e+003, 1.65408264e+003, 1.43078284e+003, 9.74912659e+002, 3.45400696e+002, -3.29367147e-004, 9.23834839e+002
 -9.78600098e+002, 2.27648895e+002, 7.64654175e+002, 8.93186584e+002, 9.33093079e+002, 9.14111023e+002, 8.73282959e+002, 8.59011475e+002, 8.90894592e+002, 9.26730896e+002, 9.39548157e+002, 8.40872559e+002, 5.89077332e+002, 2.10149490e+002, -2.47090193e-003, -1.55478308e+003
 -1.53960852e+003, -1.32678116e+002, 6.05435913e+002, 7.99596985e+002, 8.18485413e+002, 7.42774719e+002, 5.97436646e+002, 4.17860779e+002, 2.52987610e+002, 1.53379700e+002, 7.57695389e+001, 3.54020805e+001, 1.17496481e+001, -1.28430748e+000, -3.93469306e-003, -2.12085571e+003
 -6.92594666e+002, -1.44998446e+001, 4.32731812e+002, 5.70083557e+002, 5.52026367e+002, 4.41525848e+002, 2.46700607e+002, -2.06102409e+001, -3.11125031e+002, -5.10838928e+002, -6.70053223e+002, -6.76691284e+002, -5.08145203e+002, -1.91664444e+002, -4.26997710e-003, -9.31060242e+002
 7.21609497e+002, 4.18511871e+002, 3.00845734e+002, 2.54125656e+002, 1.50674057e+002, -1.59515917e+000, -2.14462601e+002, -4.84033600e+002, -7.73365234e+002, -9.70917114e+002, -1.10918298e+003, -1.05196790e+003, -7.61760193e+002, -2.79076935e+002, -3.60604608e-003, 8.80813782e+002
 1.65665784e+003, 7.13227112e+002, 1.72719727e+002, -5.67114830e+001, -2.99759247e+002, -5.18439392e+002, -7.32286316e+002, -9.36429138e+002, -1.10691187e+003, -1.19401294e+003, -1.19382239e+003, -1.03425574e+003, -7.04995972e+002, -2.49096619e+002, -2.84354389e-003, 2.03044519e+003
 1.50339465e+003, 5.70655518e+002, 1.09552979e+000, -3.03327484e+002, -6.80004883e+002, -9.68032166e+002, -1.16808252e+003, -1.26875342e+003, -1.26240808e+003, -1.18851636e+003, -1.00453442e+003, -7.49917969e+002, -4.55656311e+002, -1.50323624e+002, -2.56255292e-003, 1.87035681e+003
 3.92809174e+002, -5.48387671e+000, -2.54140518e+002, -4.89838348e+002, -9.06469971e+002, -1.20958582e+003, -1.36913000e+003, -1.36272754e+003, -1.20191125e+003, -1.00204926e+003, -6.95557617e+002, -4.09087250e+002, -1.92585602e+002, -5.34092522e+001, -2.63339421e-003, 5.58913696e+002
 -1.00947333e+003, -7.34143005e+002, -5.69154175e+002, -6.66769592e+002, -9.66181335e+002, -1.17793396e+003, -1.25239514e+003, -1.16456604e+003, -9.37899597e+002, -7.09010681e+002, -4.07668427e+002, -1.73004288e+002, -4.17574463e+001, -2.41376948e+000, -2.63018650e-003, -1.10501453e+003
 3.50478906e+003, -1.36497482e+002, -6.24108459e+002, -8.24185303e+002, -8.94307739e+002, -9.14649170e+002, -8.62711914e+002, -7.30506775e+002, -5.40516418e+002, -3.83788788e+002, -2.02633743e+002, -7.84061203e+001, -1.67793694e+001, -1.41354755e-001, -2.69297394e-003, 1.23240234e+004
 7.11504736e+003, 1.99179639e+003, -1.56059509e+002, -7.68891663e+002, -6.85721313e+002, -5.27629944e+002, -3.60031677e+002, -2.19273224e+002, -1.23542343e+002, -8.45515823e+001, -6.34252739e+001, -5.78571014e+001, -4.54589119e+001, -1.80122166e+001, -2.73828907e-003, 8.60424805e+003
 3.87874390e+003, 2.62083862e+003, 3.31752808e+002, -2.83305084e+002, -2.48916626e+002, -7.58998642e+001, 1.04187546e+002, 2.08570938e+002, 2.12813217e+002, 1.58922333e+002, 6.44050980e+001, -1.37509413e+001, -4.15996017e+001, -2.06930561e+001, -2.48649763e-003, 3.39044287e+003
 -2.10674292e+003, 4.21332703e+002, 4.94822479e+002, 5.22974670e+002, 4.42933746e+002, 4.54609283e+002, 4.97218994e+002, 5.02952850e+002, 4.38759979e+002, 3.47305359e+002, 2.15741165e+002, 1.04112495e+002, 3.54104538e+001, 7.21136713e+000, -2.33037677e-003, -2.75799561e+003
 -6.17271973e+003, -1.93909729e+003, 5.86482666e+002, 1.21250879e+003, 1.17670935e+003, 1.03121716e+003, 8.72457214e+002, 7.31098267e+002, 6.03230225e+002, 5.05398438e+002, 3.87135742e+002, 2.72154327e+002, 1.61989105e+002, 5.41800804e+001, -2.10874202e-003, -7.66289209e+003
 -6.58647656e+003, -2.08191040e+003, 7.24935486e+002, 1.40377710e+003, 1.59603162e+003, 1.48812842e+003, 1.24522180e+003, 9.95943665e+002, 8.00476440e+002, 6.83551941e+002, 5.62331665e+002, 4.35365753e+002, 2.81337433e+002, 9.80950394e+001, -1.71847816e-003, -9.07880078e+003
 -3.69074927e+003, -5.78148560e+002, 7.37976013e+002, 1.10632471e+003, 1.50244092e+003, 1.61046680e+003, 1.50110779e+003, 1.28657068e+003, 1.06482251e+003, 9.10258179e+002, 7.37836304e+002, 5.61011414e+002, 3.57500519e+002, 1.23432137e+002, -1.40678801e-003, -6.20401416e+003
 3.66049622e+002, 9.12161743e+002, 6.50427429e+002, 6.00689575e+002, 1.01654755e+003, 1.32945129e+003, 1.47612219e+003, 1.45063171e+003, 1.30282117e+003, 1.13717944e+003, 9.03288147e+002, 6.55111755e+002, 3.98076569e+002, 1.33696930e+002, -1.09569170e-003, -1.00563177e+003
 2.86289429e+003, 1.49428113e+003, 4.96573700e+002, 1.77512756e+002, 4.45226746e+002, 7.95860291e+002, 1.12378845e+003, 1.31958081e+003, 1.33667725e+003, 1.23242065e+003, 1.00562128e+003, 7.23070862e+002, 4.29020142e+002, 1.41540115e+002, -7.23509118e-004, 2.59610938e+003
 3.10809912e+003, 1.21026953e+003, 2.84847534e+002, -4.39051056e+001, 3.23816566e+001, 2.54525955e+002, 5.70447815e+002, 8.69068604e+002, 1.04521631e+003, 1.05971008e+003, 9.44195007e+002, 7.19068359e+002, 4.41306244e+002, 1.47869141e+002, -4.68254031e-004, 4.23246875e+003
 1.58711890e+003, 4.92977295e+002, 8.20926514e+001, -9.54827118e+001, -1.60042572e+002, -1.27612663e+002, 1.94736824e+001, 2.46607162e+002, 4.71752014e+002, 5.88489868e+002, 6.34870850e+002, 5.53754089e+002, 3.72075348e+002, 1.30365479e+002, -2.72151170e-004, 2.34693481e+003
 -6.57908691e+002, -3.00870758e+002, -8.74517593e+001, -8.78410187e+001, -2.16001968e+002, -3.31578430e+002, -3.86751526e+002, -3.39781281e+002, -1.99811325e+002, -6.51518250e+001, 9.23850937e+001, 1.72961075e+002, 1.55089706e+002, 6.01675758e+001, -4.73950437e-004, -8.02451599e+002
 -2.27070410e+003, -9.25988342e+002, -2.68572083e+002, -1.47237976e+002, -2.70894196e+002, -4.46970062e+002, -6.32364990e+002, -7.57077026e+002, -7.71044617e+002, -7.06539856e+002, -5.47451050e+002, -3.62701538e+002, -1.98866638e+002, -6.40081787e+001, -9.71310830e-004, -2.87639600e+003
 -2.42629224e+003, -1.15834302e+003, -4.83496674e+002, -3.41257751e+002, -4.21502563e+002, -5.76700378e+002, -7.83649719e+002, -9.91440491e+002, -1.13135645e+003, -1.16421216e+003, -1.08088196e+003, -8.72476257e+002, -5.67280640e+002, -1.98887924e+002, -7.70382350e-004, -2.96031177e+003
 -1.37510840e+003, -9.74571899e+002, -7.11987061e+002, -6.61874451e+002, -6.98433044e+002, -7.88705200e+002, -9.32431885e+002, -1.11236182e+003, -1.28065649e+003, -1.36293774e+003, -1.34441125e+003, -1.15352112e+003, -7.84898804e+002, -2.79212524e+002, -2.64458329e-004, -1.49799634e+003
 -8.02510452e+001, -6.36443115e+002, -9.09606995e+002, -1.02484790e+003, -1.05094055e+003, -1.07693335e+003, -1.12326172e+003, -1.19538818e+003, -1.27519299e+003, -1.31701099e+003, -1.28152405e+003, -1.09991687e+003, -7.50249268e+002, -2.66235748e+002, -1.56822556e-004, 1.72049271e+002
 4.83852722e+002, -5.25499268e+002, -1.09485266e+003, -1.33213318e+003, -1.38122900e+003, -1.37082971e+003, -1.32515637e+003, -1.25859131e+003, -1.17672815e+003, -1.10274670e+003, -9.66776611e+002, -7.68329895e+002, -4.98286163e+002, -1.71979370e+002, -5.05746750e-004, 8.88201538e+002
 -5.55491486e+001, -8.33385010e+002, -1.30439197e+003, -1.53506860e+003, -1.59754333e+003, -1.56807837e+003, -1.45242615e+003, -1.26192371e+003, -1.01856049e+003, -8.16806335e+002, -5.61666138e+002, -3.42709808e+002, -1.75244675e+002, -5.15405045e+001, -1.03706855e-003, 2.56065674e+002
 -1.33031641e+003, -1.46444421e+003, -1.55155920e+003, -1.65002576e+003, -1.66109290e+003, -1.59207642e+003, -1.42277942e+003, -1.15416907e+003, -8.16707947e+002, -5.45487366e+002, -2.33922577e+002, -2.40223045e+001, 5.79920464e+001, 3.23348579e+001, -1.24137348e-003, -1.27050806e+003
 -2.58832837e+003, -2.09232373e+003, -1.79187170e+003, -1.73911865e+003, -1.60754126e+003, -1.44699792e+003, -1.22412451e+003, -9.34104309e+002, -6.03033630e+002, -3.53178497e+002, -8.37519531e+001, 7.73545151e+001, 1.13648735e+002, 4.95989609e+001, -9.67444095e-004, -2.77282446e+003
 2.93409277e+003, -1.13615247e+003, -1.68650464e+003, -1.78146094e+003, -1.49445557e+003, -1.21360498e+003, -9.37057800e+002, -6.71011169e+002, -4.27016388e+002, -2.67635864e+002, -1.09839050e+002, -1.69005909e+001, 1.59397821e+001, 9.89396095e+000, -9.04369226e-004, 1.26162500e+004
 7.59599121e+003, 1.60653979e+003, -9.40297791e+002, -1.55450684e+003, -1.29405505e+003, -9.78112915e+002, -6.92048279e+002, -4.78620026e+002, -3.43503937e+002, -2.84318054e+002, -2.37719910e+002, -1.96193146e+002, -1.35675629e+002, -4.95683403e+001, -1.27724349e-003, 9.70696289e+003
 4.53363721e+003, 2.68083765e+003, -1.48079376e+002, -8.01584045e+002, -8.48324768e+002, -7.12579346e+002, -5.41747986e+002, -4.19426025e+002, -3.69670502e+002, -3.68258423e+002, -3.72736633e+002, -3.39984467e+002, -2.43258759e+002, -8.95110855e+001, -1.76743465e-003, 4.72620605e+003
 -1.91240820e+003, 4.96729584e+002, 3.10974609e+002, 3.44972260e+002, -6.01444054e+001, -2.81876953e+002, -3.79028717e+002, -4.15626129e+002, -4.41119781e+002, -4.55050720e+002, -4.47105835e+002, -3.85031403e+002, -2.63610138e+002, -9.36701508e+001, -2.95260921e-003, -1.91785925e+003
 -6.59915674e+003, -1.98754785e+003, 7.07610229e+002, 1.37399084e+003, 8.90711182e+002, 3.77910339e+002, -3.37009239e+001, -2.96583954e+002, -4.25694855e+002, -4.55748688e+002, -4.21826752e+002, -3.33812408e+002, -2.11836823e+002, -7.18823166e+001, -4.83297836e-003, -7.83813525e+003
 -7.42427441e+003, -2.08489868e+003, 1.11667285e+003, 1.81934387e+003, 1.60192236e+003, 1.11106848e+003, 5.56467590e+002, 1.07802650e+002, -1.61589508e+002, -2.56300598e+002, -2.65690979e+002, -2.06624603e+002, -1.24165230e+002, -4.04954376e+001, -1.51757663e-002, -1.02998027e+004
 -4.51158154e+003, -4.06241486e+002, 1.29353149e+003, 1.67127625e+003, 1.79648560e+003, 1.62134143e+003, 1.23145691e+003, 7.78213623e+002, 4.03872437e+002, 2.04955032e+002, 6.62038803e+001, 9.73768520e+000, -3.33696866e+000, -2.13765955e+000, -2.10763384e-002, -7.88530029e+003
 -9.19138412e+001, 1.24061011e+003, 1.24339294e+003, 1.22237952e+003, 1.53787207e+003, 1.72250195e+003, 1.69971899e+003, 1.47770618e+003, 1.14595801e+003, 8.78069824e+002, 5.78908020e+002, 3.48766052e+002, 1.81614471e+002, 5.57115555e+001, -9.90178436e-003, -2.30361255e+003
 2.84258154e+003, 1.91769604e+003, 1.07259253e+003, 7.96061768e+002, 1.11640991e+003, 1.49017029e+003, 1.79192603e+003, 1.90036169e+003, 1.77956433e+003, 1.55703540e+003, 1.18746179e+003, 8.03933411e+002, 4.54360657e+002, 1.46251938e+002, -3.94966267e-003, 2.04217358e+003
 3.67757690e+003, 1.74577686e+003, 8.43556519e+002, 5.47719666e+002, 7.87799561e+002, 1.14988867e+003, 1.56739404e+003, 1.90462854e+003, 2.03960779e+003, 1.96921948e+003, 1.68550708e+003, 1.25896753e+003, 7.66987854e+002, 2.56722534e+002, -7.21522665e-004, 4.98775342e+003
 2.69526074e+003, 1.19670801e+003, 6.56847961e+002, 4.82656158e+002, 6.39359619e+002, 8.81539734e+002, 1.21466345e+003, 1.57597339e+003, 1.85254126e+003, 1.93798206e+003, 1.83577661e+003, 1.49857434e+003, 9.75805420e+002, 3.38413971e+002, 7.41013035e-004, 3.73575488e+003
 5.77537415e+002, 5.31249634e+002, 5.34626892e+002, 5.25602844e+002, 6.20504395e+002, 7.29399719e+002, 8.86055847e+002, 1.10384692e+003, 1.34176050e+003, 1.48028442e+003, 1.51924060e+003, 1.33443372e+003, 9.17043640e+002, 3.26142578e+002, 1.69770734e-004, 5.59249939e+002
 -1.31584424e+003, -1.11361870e+002, 4.25626495e+002, 5.59989197e+002, 6.16272522e+002, 6.24418396e+002, 6.15620483e+002, 6.36314209e+002, 7.03552917e+002, 7.67477783e+002, 8.14962891e+002, 7.52459900e+002, 5.36372864e+002, 1.92767334e+002, -1.63898780e-003, -1.89074866e+003
 -1.84795459e+003, -4.41938965e+002, 2.95300323e+002, 4.94713013e+002, 5.26045898e+002, 4.73988800e+002, 3.56594116e+002, 2.08465530e+002, 7.70928268e+001, 4.95181894e+000, -3.87024307e+001, -4.44219131e+001, -3.46792717e+001, -1.62643166e+001, -2.23476137e-003, -2.42955151e+003
 -9.74259583e+002, -2.95614166e+002, 1.54065857e+002, 2.98138916e+002, 2.89839355e+002, 2.00736053e+002, 2.94731808e+001, -2.12431808e+002, -4.74276428e+002, -6.48502319e+002, -7.75058044e+002, -7.48448303e+002, -5.49057861e+002, -2.04532364e+002, -2.03818572e-003, -1.21908337e+003
 4.68233063e+002, 1.71782486e+002, 5.61808128e+001, 1.78495350e+001, -7.77052765e+001, -2.11373825e+002, -4.03507172e+002, -6.52314758e+002, -9.19757385e+002, -1.09543433e+003, -1.20536951e+003, -1.11807385e+003, -7.99650879e+002, -2.91342194e+002, -1.57195714e-003, 6.30415527e+002
 1.44290637e+003, 5.05590454e+002, -3.44103928e+001, -2.55738358e+002, -4.92550659e+002, -6.94694580e+002, -8.90182068e+002, -1.07647876e+003, -1.22952808e+003, -1.29958533e+003, -1.27805750e+003, -1.09476099e+003, -7.41579956e+002, -2.61436859e+002, -1.35353836e-003, 1.82123926e+003
 1.33339966e+003, 3.99017578e+002, -1.69045929e+002, -4.62256409e+002, -8.36898254e+002, -1.11095251e+003, -1.29452112e+003, -1.37858716e+003, -1.35667419e+003, -1.27025562e+003, -1.07224341e+003, -8.01397095e+002, -4.88470978e+002, -1.62404785e+002, -1.74729165e-003, 1.69741187e+003
 2.61866455e+002, -1.39955811e+002, -3.88413666e+002, -6.05203369e+002, -1.02264899e+003, -1.31636792e+003, -1.46169177e+003, -1.44104761e+003, -1.26783020e+003, -1.05827087e+003, -7.42796997e+002, -4.46332581e+002, -2.17539078e+002, -6.23367538e+001, -2.33270135e-003, 4.24840820e+002
 -1.10242615e+003, -8.27896606e+002, -6.62233093e+002, -7.39326599e+002, -1.03604517e+003, -1.24155884e+003, -1.30603699e+003, -1.20880994e+003, -9.74465210e+002, -7.39156921e+002, -4.32050415e+002, -1.91583466e+002, -5.37277336e+001, -6.58533287e+000, -2.65581300e-003, -1.19917346e+003
 3.44936353e+003, -1.89482208e+002, -6.75700439e+002, -8.55814514e+002, -9.18784790e+002, -9.33760986e+002, -8.76316406e+002, -7.41207397e+002, -5.49343628e+002, -3.90036774e+002, -2.05910751e+002, -7.88187637e+001, -1.56970167e+001, 4.62380379e-001, -2.95680366e-003, 1.22691602e+004
 7.10043652e+003, 1.97948230e+003, -1.66712555e+002, -7.59968689e+002, -6.67449646e+002, -5.05333344e+002, -3.35664154e+002, -1.97152893e+002, -1.05107262e+002, -6.74710464e+001, -4.79011765e+001, -4.36081734e+001, -3.44814262e+001, -1.40646029e+001, -3.01387417e-003, 8.58151660e+003
 3.90222925e+003, 2.64808643e+003, 3.60989746e+002, -2.31708939e+002, -1.91360794e+002, -1.80047474e+001, 1.61341553e+002, 2.60614227e+002, 2.57556793e+002, 1.98603439e+002, 9.70254745e+001, 1.13295879e+001, -2.51357346e+001, -1.50140800e+001, -2.89660459e-003, 3.40366357e+003
 -2.04791187e+003, 4.86209076e+002, 5.63398621e+002, 6.16726318e+002, 5.36634644e+002, 5.42420227e+002, 5.81522278e+002, 5.81339050e+002, 5.07434418e+002, 4.07641510e+002, 2.62715942e+002, 1.37464096e+002, 5.49915619e+001, 1.36556349e+001, -2.84962845e-003, -2.70749121e+003
 -6.07722070e+003, -1.83536755e+003, 6.96703125e+002, 1.34556274e+003, 1.30505884e+003, 1.14686633e+003, 9.79980164e+002, 8.29782837e+002, 6.90174561e+002, 5.81830200e+002, 4.46376526e+002, 3.13329865e+002, 1.85541809e+002, 6.16485367e+001, -2.57324590e-003, -7.57451367e+003
 -6.44869336e+003, -1.93658386e+003, 8.74858948e+002, 1.57172034e+003, 1.75692932e+003, 1.63156067e+003, 1.37456262e+003, 1.11123792e+003, 9.00478638e+002, 7.71161072e+002, 6.30994385e+002, 4.84105133e+002, 3.10077911e+002, 1.07467896e+002, -1.99590297e-003, -8.94738672e+003
 -3.50553809e+003, -3.90810516e+002, 9.24134583e+002, 1.30552026e+003, 1.69302869e+003, 1.78164636e+003, 1.65302515e+003, 1.41723474e+003, 1.17459790e+003, 1.00560889e+003, 8.13467407e+002, 6.16194702e+002, 3.91450409e+002, 1.34705643e+002, -1.57218112e-003, -6.02178906e+003
 5.99012756e+002, 1.13843457e+003, 8.72040588e+002, 8.28843628e+002, 1.23237744e+003, 1.52477405e+003, 1.64957263e+003, 1.59836951e+003, 1.42408313e+003, 1.24078394e+003, 9.84483154e+002, 7.14591858e+002, 4.35029053e+002, 1.46206879e+002, -1.31017319e-003, -7.70893799e+002
