1234567890,,100
通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16
98.312,102.909,107.315,111.187,100.697,112.846,118.149,112.598,109.852,126.141,110.291,104.359,111.549,132.111,5.367,7.637
105.064,101.631,104.95,88.47,107.506,106.495,90.206,101.421,105.713,116.013,108.784,109.261,104.969,118.607,8.991,3.269
101.097,107.735,104.111,102.451,104.473,115.173,124.31,109.394,127.495,109.833,105.389,108.078,109.795,117.958,-10.159,1.343
115.154,114.677,88.432,93.029,101.898,100.544,112.808,100.487,120.838,114.277,105.675,101.097,119.77,113.419,3.193,-9.262
113.476,115.383,103.634,117.004,94.25,105.37,109.146,112.331,95.757,118.225,116.623,105.045,125.359,106.266,17.555,-1.652
106.533,116.089,107.258,119.98,107.983,117.691,113.018,103.901,107.754,94.517,91.599,103.424,104.931,107.01,-6.058,-3.769
110.023,117.195,107.43,111.988,109.261,114.792,117.805,92.724,89.863,116.985,108.822,101.421,106.514,98.427,15.4,1.553
118.53,105.331,107.43,108.44,108.421,104.282,114.086,110.634,105.618,123.413,112.617,109.222,101.612,111.74,10.231,-0.145
111.32,108.936,113.533,88.757,98.236,92.686,114.048,109.642,105.713,112.942,114.887,129.421,97.301,111.187,-0.984,6.187
104.683,110.558,95.222,119.884,98.656,109.337,112.064,102.623,108.479,117.558,112.198,118.53,118.168,119.732,-5.886,15.228
100.716,106.113,101.44,112.255,99.075,102.337,116.947,111.34,106.705,120.075,108.059,106.38,109.489,110.806,3.269,-7.469
102.07,97.95,106.533,106.419,106.972,109.375,113.342,106.743,86.544,116.394,108.784,107.487,106.419,106.476,9.22,4.318
102.699,104.855,108.25,100.41,107.315,110.233,116.642,109.68,109.318,139.378,104.263,110.291,109.909,112.16,6.683,1.61
103.386,118.893,113.819,109.432,105.198,103.786,113.819,105.522,105.122,111.931,108.784,107.01,110.634,112.331,1.038,5.062
112.56,117.004,104.053,113.247,105.408,102.966,111.454,109.127,100.334,116.489,107.716,106.495,110.023,112.217,3.784,3.746
117.71,113.419,107.391,116.776,105.808,107.811,108.936,108.116,106.247,113.285,105.656,105.427,104.912,108.269,1.457,9.525
98.77,116.871,112.713,111.568,106.419,112.827,114.658,109.909,105.637,113.457,102.852,103.062,104.206,103.786,15.8,1.114
106.152,108.192,113.609,103.901,105.522,107.716,117.195,110.176,106.38,116.947,106.113,107.201,105.808,103.462,9.373,-0.774
110.1,109.718,107.048,109.108,103.71,100.334,115.307,109.375,105.713,116.89,111.893,115.898,116.394,116.699,3.956,3.708
110.844,101.688,107.773,115.192,103.157,105.312,112.865,105.541,104.511,118.34,110.1,115.269,117.462,119.846,-1.518,15.133
101.383,104.931,104.168,114.22,102.222,105.293,111.778,110.634,107.83,122.002,110.31,109.966,110.767,113.132,4.108,6.054
105.522,98.713,106.743,106.476,99.552,109.528,115.173,114.182,110.062,116.413,112.656,109.432,109.737,109.68,8.991,4.414
102.242,101.631,104.206,99.113,108.803,106.724,114.735,109.604,112.064,114.735,110.1,111.473,110.271,108.765,9.563,-2.052
111.244,113.056,104.969,107.849,104.988,103.634,114.601,105.064,105.103,112.541,107.315,110.157,111.32,110.348,1.61,3.727
117.748,115.612,106.419,116.203,104.988,101.955,112.122,105.694,99.228,122.421,106.686,108.173,108.86,113.304,0.809,5.196
113.323,116.604,106.171,120.838,106.762,108.498,113.247,109.089,104.893,111.778,101.727,105.312,103.729,107.62,1.953,10.822
98.389,120.781,112.789,111.034,108.097,112.961,117.901,107.506,105.827,111.397,102.909,99.056,101.269,98.465,15.285,1.991
105.484,108.383,114.124,107.353,109.146,110.1,115.154,110.996,104.378,118.53,104.111,106.419,109.394,108.383,9.83,-0.698
110.577,108.517,108.421,104.111,102.375,101.059,116.013,111.549,106.38,112.751,113.209,117.462,117.367,122.765,2.659,5.119
106.38,108.822,96.634,119.026,100.906,104.015,110.195,102.184,106.342,117.348,115.574,116.699,117.386,119.637,-6.821,15.285
102.509,104.836,100.754,113.285,99.171,103.539,115.898,109.604,108.669,117.558,108.612,107.62,111.588,111.874,4.719,4.681
107.067,97.244,106.304,105.122,104.187,107.105,117.329,112.98,106.724,119.007,109.604,108.612,106.59,103.977,9.354,3.46
102.28,102.661,106.533,100.124,111.454,109.318,114.105,112.503,111.244,112.675,103.939,110.882,108.383,109.222,9.125,-2.09
108.517,115.269,105.083,110.806,104.664,104.244,115.726,107.182,104.073,113.419,107.658,106.609,109.795,115.517,0.904,4.242
114.182,118.34,102.852,115.25,104.244,101.25,111.473,105.141,98.064,119.522,107.773,106.724,110.5,117.271,0.446,4.852
114.983,115.65,107.105,116.947,106.59,105.045,111.874,108.097,106.018,112.503,105.045,106.991,107.601,109.489,0.828,10.765
96.004,118.759,110.043,110.424,107.658,111.187,116.47,109.356,105.808,113.876,103.786,104.397,105.083,104.74,13.397,0.828
105.885,108.727,113.609,104.225,106.724,109.146,115.536,110.462,106.953,114.182,105.045,102.184,106.876,104.778,9.888,0.027
112.503,107.811,108.555,109.756,105.827,104.206,117.31,108.898,105.885,114.41,112.026,113.247,114.429,117.767,3.384,5.424
106.209,112.999,96.863,121.162,103.462,105.045,113.476,104.511,107.506,116.28,111.74,119.675,117.977,122.383,-6.687,15.266
102.07,107.124,103.367,115.116,102.566,103.996,114.83,109.108,106.953,119.503,110.882,109.756,110.386,112.904,4.28,4.662
108.86,97.168,106.495,104.74,102.127,106.895,115.345,117.367,107.353,118.797,110.996,110.462,109.909,108.288,7.294,5.024
103.443,101.192,106.342,96.748,108.078,107.677,113.686,111.111,112.522,117.043,105.35,111.092,110.157,112.846,6.569,0.847
105.198,113.991,101.65,108.097,105.484,103.634,113.247,107.258,105.026,113.171,110.615,107.677,113.571,116.814,1.057,4.7
111.244,116.909,104.95,114.201,103.767,102.451,111.034,107.735,98.141,115.002,112.732,107.353,109.356,107.62,6.893,0.58
119.102,112.389,111.378,115.822,106.304,110.634,110.062,106.686,104.511,114.105,101.898,106.743,105.37,103.996,4.833,4.28
110.462,106.266,121.01,110.691,106.495,112.465,117.92,108.688,105.122,112.732,103.825,102.795,104.244,103.271,4.204,11.49
101.44,106.075,109.203,117.748,111.111,109.451,116.585,108.04,108.097,112.598,108.822,105.637,106.8,107.22,4.852,9.277
100.143,114.067,104.568,110.729,102.737,105.637,109.909,111.378,107.048,114.048,106.647,115.822,112.904,112.179,7.961,4.395
106.609,110.996,102.547,104.282,99.342,103.767,111.244,105.103,103.367,120.323,116.909,113.152,116.699,118.149,5.92,-0.736
117.596,101.574,103.71,105.293,102.661,102.242,111.32,112.103,108.936,112.999,115.002,111.969,115.822,119.255,0.046,4.108
103.767,107.334,95.814,110.214,102.07,106.361,117.348,109.299,113.209,116.47,108.669,110.786,109.261,112.236,-1.804,8.934
100.334,104.721,103.596,114.162,102.966,114.258,119.35,110.806,107.468,117.996,107.201,105.389,108.994,109.241,2.449,6.645
100.964,107.906,116.604,107.029,106.628,108.841,111.874,110.233,104.74,114.677,105.331,109.432,110.1,107.563,12.177,1.743
110.291,115.173,110.92,106.247,105.16,105.56,109.737,102.509,103.424,104.225,111.702,110.558,111.187,111.092,10.441,4.013
111.969,118.721,108.288,108.86,101.879,105.923,106.552,105.77,104.416,114.925,106.495,105.656,109.795,111.588,2.506,-0.622
113.705,102.489,111.912,117.939,106.895,105.217,117.176,103.271,106.4,110.538,106.113,106.457,106.075,111.092,-6.649,16.983
98.961,102.203,104.111,117.481,106.724,109.528,114.849,110.844,108.898,103.825,106.113,110.844,106.953,109.203,3.441,10.174
100.658,115.612,107.258,114.449,106.609,111.797,110.214,111.931,107.01,114.639,107.43,112.56,109.661,112.37,8.209,5.73
108.746,116.528,103.119,104.282,100.334,105.37,113.953,107.773,105.37,114.391,117.29,110.5,116.871,119.789,8.686,-1.118
117.977,106.4,104.053,108.955,116.985,96.577,107.334,103.977,110.672,116.127,116.833,115.211,114.201,115.192,7.046,7.504
103.729,110.901,97.073,110.233,103.596,108.784,101.612,127.762,114.277,117.119,111.664,113.609,115.879,116.051,-8.022,-5.085
81.203,115.936,101.345,112.675,107.544,111.473,121.601,102.757,114.239,114.372,114.143,107.277,112.923,110.5,-0.374,3.536
95.947,98.77,110.023,114.182,105.255,100.163,113.838,100.029,110.043,109.966,99.457,120.113,122.974,114.182,12.653,1.457
111.378,112.598,125.32,107.506,113.857,99.171,112.007,99.552,105.198,107.849,106.457,106.228,127.609,121.525,-15.404,8.133
100.41,115.726,111.416,128.868,106.915,116.528,117.29,98.732,104.778,119.503,101.25,105.522,113.266,108.803,14.217,-3.101
123.451,114.391,98.522,124.729,93.182,111.855,117.424,99.953,100.792,109.756,104.454,112.598,114.582,94.173,-4.15,8.495
101.212,115.192,105.865,115.078,95.604,111.053,107.353,109.07,107.391,112.942,99.895,98.236,103.233,115.746,9.392,9.792
105.522,108.555,100.239,104.74,106.133,108.707,123.032,101.822,107.716,114.601,93.182,110.939,116.318,115.707,2.602,2.296
103.691,106.495,109.833,99.915,113.361,98.942,78.19,114.067,103.233,118.893,109.928,117.424,102.814,113.8,4.795,-5.219
109.833,115.917,100.067,105.35,104.015,130.146,121.487,101.612,113.304,110.577,110.214,114.067,117.634,122.478,-0.965,2.869
104.149,118.263,106.895,103.5,99.991,105.98,113.8,98.694,113.457,124.023,102.203,114.944,109.261,110.748,6.569,6.474
108.631,129.65,97.13,117.214,105.598,106.686,118.626,108.097,107.468,123.337,103.386,94.784,102.337,111.931,5.978,2.468
106.8,106.037,126.122,107.449,87.917,116.165,117.31,106.972,108.517,114.296,118.607,110.939,134.628,85.533,11.433,10.136
107.239,105.503,112.732,105.293,100.048,114.716,105.198,105.732,105.255,113.781,103.386,115.669,96.348,107.086,-2.205,8.266
118.855,117.519,113.705,110.596,104.53,79.716,136.707,91.084,103.176,112.198,105.656,108.765,104.511,110.901,2.22,-1.194
94.955,118.912,95.642,117.92,104.95,107.143,111.34,110.271,119.732,94.612,105.446,112.694,106.19,104.13,-6.172,-2.586
117.863,92.19,135.315,111.568,103.596,113.361,114.277,97.511,106.209,113.609,109.261,98.198,103.462,106.419,4.128,8.648
130.566,115.269,110.424,118.95,125.645,105.98,116.47,102.871,115.86,132.149,108.86,107.83,118.607,99.4,-2.014,5.768
108.212,112.35,111.893,117.748,106.514,100.506,125.607,104.321,101.536,110.882,108.402,114.22,122.746,118.778,17.403,20.931
95.814,114.239,105.98,104.149,102.661,98.217,110.386,94.326,122.269,120.838,104.607,107.105,99.857,113.647,5.31,1.514
110.958,98.656,110.138,113.209,107.811,104.13,115.955,110.92,107.964,112.598,97.95,118.454,123.814,103.977,8.362,-0.546
102.394,100.563,101.803,118.473,120.285,110.329,106.762,124.786,107.811,117.386,107.582,113.037,112.408,114.887,-6.706,4.547
97.34,112.98,106.037,115.841,98.77,104.321,115.078,101.936,101.269,112.637,102.795,109.966,109.604,110.634,3.593,-11.379
111.168,101.727,112.732,111.416,105.16,105.217,109.699,107.239,102.642,115.936,107.83,103.691,105.045,101.593,8.4,4.299
112.522,109.985,113.495,103.596,114.067,108.707,115.479,110.386,108.459,108.974,101.212,108.936,104.473,102.909,8.152,-0.221
110.367,116.127,107.487,113.132,109.337,109.146,117.672,109.776,105.026,114.143,104.378,102.451,99.59,108.517,1.877,3.708
110.386,106.38,102.451,114.677,120.781,108.974,117.081,108.288,101.955,120.113,108.44,108.822,113.609,112.198,-0.412,5.119
109.528,110.462,101.669,113.647,102.661,101.784,111.835,108.212,107.506,117.958,111.244,115.326,115.65,115.307,2.258,8.781
97.626,113.838,108.25,105.198,99.686,103.825,110.615,103.539,105.656,120.762,112.656,116.222,115.917,111.073,13.702,5.215
101.784,103.92,108.612,106.19,103.519,103.939,115.002,111.607,106.762,119.236,111.549,110.844,113.018,110.195,7.656,5.787
96.233,105.961,102.928,108.116,107.677,108.612,112.503,116.089,109.07,115.803,108.097,109.337,110.023,111.664,5.711,6.378
97.206,116.146,93.601,121.544,104.721,110.729,118.282,111.588,107.315,115.002,107.639,108.765,110.176,117.844,-6.287,11.814
108.021,106.705,107.506,113.59,105.007,103.825,110.844,106.323,104.874,113.533,114.22,106.686,107.372,108.536,3.67,3.078
119.637,107.048,111.912,109.547,100.906,103.901,109.489,107.811,102.909,110.252,107.868,107.525,107.716,106.8,4.452,6.245
113.857,109.68,114.83,100.41,108.498,107.143,109.871,105.961,106.075,114.029,101.116,106.495,104.492,105.637,4.204,5.253
103.386,119.083,103.367,113.171,109.718,108.097,117.939,110.081,105.446,110.233,103.786,104.321,106.361,112.656,1.305,3.746
109.165,110.996,102.108,115.536,105.808,105.217,117.767,111.092,99.667,120.495,108.345,109.89,107.143,111.378,2.029,3.994
107.754,110.538,104.282,115.383,105.103,105.446,111.74,108.86,107.201,116.585,106.094,113.495,114.353,115.517,4.337,6.168
102.051,106.724,116.28,104.435,101.307,107.277,114.22,106.209,103.977,118.912,114.372,113.457,116.489,113.247,6.874,12.005
100.639,103.767,105.179,112.694,105.236,106.457,109.909,109.375,110.767,117.577,115.078,112.904,113.342,112.179,4.738,10.651
93.735,108.822,101.746,109.165,100.925,109.451,111.74,119.122,115.974,114.773,108.631,111.034,110.653,107.124,8.057,4.681
100.735,105.579,102.184,103.462,102.909,108.727,117.119,108.307,106.705,117.825,114.716,111.111,110.329,112.637,0.656,3.994
116.127,105.618,105.961,109.013,104.282,102.966,111.702,106.133,105.484,111.492,108.955,110.653,111.568,116.413,1.057,4.28
116.528,117.443,104.969,116.165,103.214,103.119,111.034,105.865,104.187,112.522,105.808,108.86,107.372,109.528,1.038,9.315
112.045,112.617,110.424,112.35,106.895,112.16,101.059,108.421,104.549,116.07,100.849,104.435,104.588,107.086,1.724,10.727
97.282,121.124,112.904,110.615,110.157,109.947,118.683,111.588,106.38,112.16,102.776,102.032,104.549,110.996,5.196,4.166
104.588,114.773,104.74,110.462,108.44,111.778,114.925,111.13,102.566,112.484,112.751,106.724,110.653,110.462,9.602,-1.022
112.656,108.25,106.705,106.113,100.83,105.37,111.282,107.067,108.364,115.803,111.893,112.045,116.489,119.331,5.711,2.029
113.209,95.757,116.489,106.419,99.4,101.936,110.691,102.413,106.056,118.893,116.528,117.71,109.451,118.549,-3.578,13.512
100.906,107.544,102.966,114.029,102.242,103.024,115.04,108.212,110.615,116.394,110.043,114.124,112.389,111.855,2.85,10.86
96.901,106.667,102.337,107.372,106.724,109.871,120.438,114.525,111.492,116.585,106.38,107.983,106.075,102.852,8.896,4.051
101.44,104.855,105.255,102.833,107.43,110.043,117.348,112.236,104.836,115.498,105.77,108.44,108.631,110.596,7.389,-3.082
117.5,106.533,105.236,110.653,106.113,103.939,112.675,106.743,105.179,111.244,111.282,108.612,108.879,113.285,1.324,4.395
113.113,114.449,103.901,113.361,102.261,102.184,110.767,105.083,106.171,110.004,109.07,107.754,109.89,111.206,0.542,8.61
114.906,111.721,113.247,107.468,104.263,109.871,111.282,104.511,106.304,117.767,102.528,105.885,105.484,108.326,1.19,11.261
95.28,120.819,107.658,111.912,108.974,108.822,114.925,109.795,103.291,111.32,102.127,102.432,107.239,117.043,3.689,4.166
106.667,115.898,104.149,111.492,107.677,110.138,115.86,111.874,105.522,112.961,112.274,105.522,106.266,106.4,9.43,-0.584
110.939,108.383,108.44,109.089,103.043,108.803,110.615,106.38,108.727,115.879,108.231,112.732,113.647,113.59,6.493,2.792
112.942,100.048,117.844,108.994,101.326,101.974,116.566,109.432,103.71,118.015,111.073,117.214,117.367,121.811,-5.829,15.953
101.021,105.179,104.378,113.495,105.141,105.98,112.083,108.345,108.459,117.882,114.41,112.217,111.969,112.522,3.994,10.25
97.073,105.026,103.653,108.25,100.43,110.615,112.446,113.705,116.241,116.432,107.582,110.1,110.1,109.604,7.523,4.337
102.661,101.974,104.053,98.389,101.269,109.203,117.271,111.931,107.105,115.574,111.874,110.138,109.165,108.364,10.727,-5.161
116.814,104.797,105.541,107.315,106.476,103.004,112.923,107.964,108.936,111.607,108.536,112.427,113.571,119.732,2.144,4.166
113.8,118.168,105.083,113.533,102.375,102.509,112.598,104.053,106.075,114.944,104.187,111.206,109.432,113.705,-0.546,6.378
113.686,117.252,108.021,120.514,102.242,109.985,115.459,106.113,101.421,115.993,106.8,105.293,104.759,104.797,5.329,3.002
112.293,104.568,121.372,110.252,110.252,112.637,115.879,110.252,106.018,110.195,101.707,101.002,101.44,94.421,15.285,1.247
105.77,107.277,113.018,107.315,107.754,112.904,116.718,108.765,110.252,111.969,105.484,107.983,108.822,109.337,7.236,7.217
101.612,112.522,105.77,108.44,102.547,104.282,115.498,106.38,107.468,116.795,109.68,113.113,116.489,122.383,2.258,5.939
106.075,109.642,96.882,119.713,100.983,101.688,108.707,107.296,104.95,117.176,117.958,114.697,115.993,119.598,-0.298,3.956
114.697,102.776,104.664,108.593,99.094,103.5,112.37,108.021,109.871,115.231,107.41,115.536,112.083,112.885,3.536,5.653
108.116,100.067,103.386,106.419,101.86,107.506,119.312,107.315,115.746,119.255,106.972,111.282,105.846,109.318,2.468,6.359
102.07,99.209,107.849,102.375,107.944,104.511,119.656,113.304,108.669,116.318,109.07,107.754,102.585,111.607,6.378,1.095
103.271,115.841,102.947,110.882,107.162,107.162,114.773,105.637,103.539,114.334,102.089,110.558,110.92,119.865,8.953,3.441
110.176,120.762,106.724,110.844,102.661,100.563,105.98,109.089,106.762,116.642,101.536,111.111,111.282,115.498,6.13,-4.78
123.337,120.514,107.601,112.026,98.522,104.492,118.568,110.271,91.56,107.868,104.073,107.792,105.923,108.212,5.367,2.125
121.658,83.282,110.882,105.37,110.271,111.778,114.105,109.413,103.901,109.261,101.994,110.519,92.59,97.893,18.166,3.078
104.053,108.974,118.74,119.598,103.71,105.637,115.612,108.25,109.528,105.179,105.293,95.413,88.528,101.421,9.315,7.484
107.201,112.522,101.536,110.596,97.435,113.609,113.056,101.631,109.146,121.372,110.939,121.01,105.865,127.419,2.258,4.433
115.173,115.746,92.953,124.653,106.724,89.653,112.274,102.07,101.307,124.023,115.955,125.301,120.667,121.811,15.572,11.375
123.47,110.023,115.383,109.718,116.203,103.424,102.718,106.667,116.547,129.898,113.457,120.152,112.217,117.062,9.525,-2.052
107.716,86.697,76.836,104.263,118.626,102.108,115.669,108.784,123.28,130.337,119.999,87.326,110.672,108.707,1.438,2.029
100.506,96.977,93.163,131.691,115.078,103.31,129.555,114.372,105.598,133.732,111.588,101.822,118.797,99.438,3.117,22.762
103.405,117.443,103.024,103.71,107.773,79.83,104.13,105.846,117.863,113.152,109.756,110.882,114.868,123.47,3.574,-4.971
107.105,124.081,110.958,108.65,103.233,103.5,111.092,84.16,89.653,112.35,110.519,112.808,113.762,113.819,5.157,1.934
133.484,96.062,104.53,108.974,99.361,110.157,117.748,102.451,103.386,126.293,98.77,101.44,113.209,109.127,6.245,2.411
116.909,101.879,130.718,132.626,102.261,127.457,104.282,108.307,107.105,109.108,101.44,98.694,104.244,88.947,20.55,5.444
104.893,106.762,111.492,114.353,106.304,117.767,110.92,112.236,108.746,112.675,98.141,103.004,108.593,105.865,3.212,18.452
79.906,114.658,103.539,110.424,102.966,89.977,132.854,102.242,102.165,114.811,110.481,114.258,114.544,116.394,-6.344,7.942
106.419,114.487,93.811,114.964,101.765,100.868,106.705,91.675,80.135,140.312,118.797,115.154,115.383,117.844,13.016,-8.404
128.372,126.255,113.838,103.519,96.348,102.013,111.588,108.326,106.8,114.697,120.476,102.184,112.37,119.026,-0.145,1.362
104.607,96.729,100.983,112.064,93.372,104.664,117.424,109.604,104.225,134.647,126.808,109.756,120.762,110.329,-3.082,5.291
100.811,104.912,106.8,123.318,108.555,113.762,102.28,110.977,111.893,117.577,107.029,115.669,115.192,110.977,14.561,21.561
87.765,115.345,107.277,118.301,104.473,85.209,115.574,93.601,113.705,111.588,106.724,113.304,109.718,100.83,9.64,1.743
